ranch,bdffp_reserve_no,plot,habitat,row,column,x_09,y_09,ha_id_number,tag_number,year,ht,ht_next,shts,shts_next,infl,surv,code_notes,code2
Esteio-Colosso,1301,Florestal-CF,CF,B,2,1.4,3.4,6624,850,2005,43,49,4,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,2,1.4,3.4,6624,850,2006,49,45,4,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,2,1.4,3.4,6624,850,2007,45,40,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,2,1.4,3.4,6624,850,2008,40,40,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,2,1.4,3.4,6624,850,2009,40,NA,3,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6625,851,2000,7,NA,1,NA,0,0,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6626,852,2000,10,13,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6626,852,2001,13,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2000,7,7,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2001,7,9,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2002,9,5,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2003,5,8,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2004,8,7,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2005,7,9,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2006,9,15,1,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2007,15,19,2,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2008,19,19,2,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,8,5.3,3.5,6627,853,2009,19,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6628,854,2000,9,7,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6628,854,2001,7,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,2,NA,NA,6629,855,2000,4,20,1,2,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,2,NA,NA,6629,855,2001,20,NA,2,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2000,10,12,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2001,12,23,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2002,23,24,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2003,24,33,1,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2004,33,25,4,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2005,25,20,2,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2006,20,21,2,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2007,21,24,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2008,24,22,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,1,4.9,6631,857,2009,22,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6632,858,2000,9,14,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6632,858,2001,14,27,1,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6632,858,2002,27,24,2,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6632,858,2003,24,NA,2,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6633,859,2000,6,22,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6633,859,2001,22,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2000,8,11,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2001,11,13,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2002,13,18,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2003,18,18,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2004,18,17,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2005,17,18,1,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2006,18,12,2,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2007,12,110,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2008,110,11,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,5,7.4,9.3,6634,860,2009,11,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,1998,56,62,4,3,1,1,NA,initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,1999,62,83,3,3,1,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2000,83,85,3,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2001,85,82,3,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2002,82,72,3,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2003,72,68,3,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2004,68,71,4,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2005,71,64,3,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2006,64,49,3,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2007,49,40,2,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2008,40,42,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,5,1.4,4.3,6635,861,2009,42,NA,3,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,5,NA,NA,6636,862,2000,13,NA,1,NA,0,0,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2001,15,18,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2002,18,27,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2003,27,21,1,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2004,21,20,2,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2005,20,20,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2006,20,14,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2007,14,15,1,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2008,15,12,2,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,4,7.2,3.3,6637,864,2009,12,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,2,NA,NA,6638,865,2000,7,10,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,2,NA,NA,6638,865,2001,10,10,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,2,NA,NA,6638,865,2002,10,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2001,12,25,1,2,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2002,25,39,2,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2003,39,52,4,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2004,52,40,3,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2005,40,40,2,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2006,40,39,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2007,39,32,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2008,32,31,3,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,1,2.3,1,6639,866,2009,31,NA,2,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6640,867,2000,10,13,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6640,867,2001,13,12,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6640,867,2002,12,7,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6640,867,2003,7,12,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6640,867,2004,12,7,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6640,867,2005,7,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2001,11,19,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2002,19,25,1,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2003,25,22,3,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2004,22,15,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2005,15,18,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2006,18,11,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2007,11,11,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2008,11,18,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,2.1,3.3,6641,868,2009,18,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,5,NA,NA,6642,869,2000,13,NA,1,NA,0,0,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,C,4,NA,NA,6643,870,2000,6,7,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,C,4,NA,NA,6643,870,2001,7,5,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,4,NA,NA,6643,870,2002,5,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,4,NA,NA,6644,871,2000,8,NA,1,NA,0,0,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,7,NA,NA,6645,872,2000,8,10,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,7,NA,NA,6645,872,2001,10,12,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,7,NA,NA,6645,872,2002,12,8,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,7,NA,NA,6645,872,2003,8,9,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,7,NA,NA,6645,872,2004,9,7,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,7,NA,NA,6645,872,2005,7,7,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,7,NA,NA,6645,872,2006,7,NA,1,NA,NA,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,6,NA,NA,6646,873,2000,10,12,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,C,6,NA,NA,6646,873,2001,12,13,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,6,NA,NA,6646,873,2002,13,NA,1,NA,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,6,NA,NA,6646,873,2003,NA,18,NA,1,NA,1,plant missing (60),NA
Esteio-Colosso,1301,Florestal-CF,CF,C,6,NA,NA,6646,873,2004,18,25,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,6,NA,NA,6646,873,2005,25,25,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,C,6,NA,NA,6646,873,2006,25,NA,1,NA,NA,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6647,874,2000,10,19,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6647,874,2001,19,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2001,11,NA,1,NA,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2002,NA,20,NA,1,NA,1,plant missing (60),NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2003,20,22,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2004,22,20,1,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2005,20,22,2,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2006,22,20,2,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2007,20,14,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2008,14,14,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,7.6,4.7,6648,875,2009,14,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6649,876,2000,6,10,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,B,9,NA,NA,6649,876,2001,10,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2001,9,15,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2002,15,19,1,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2003,19,18,2,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2004,18,26,3,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2005,26,31,3,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2006,31,23,4,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2007,23,30,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2008,30,32,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,2,2,9.85,6650,877,2009,32,NA,3,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6652,879,2001,12,16,1,2,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6652,879,2002,16,15,2,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6652,879,2003,15,10,2,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6652,879,2004,10,12,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6652,879,2005,12,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,4,NA,NA,6653,880,2000,6,8,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,4,NA,NA,6653,880,2001,8,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6654,881,2001,10,16,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6654,881,2002,16,16,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6654,881,2003,16,14,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6654,881,2004,14,9,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6654,881,2005,9,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6655,882,2001,9,13,1,2,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6655,882,2002,13,12,2,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6655,882,2003,12,8,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6655,882,2004,8,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2001,16,34,1,4,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2002,34,40,4,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2003,40,41,4,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2004,41,60,4,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2005,60,60,2,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2006,60,50,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2007,50,55,3,3,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2008,55,40,3,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,3.6,9.1,6656,883,2009,40,NA,2,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6657,884,2001,8,67,1,7,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6657,884,2002,67,90,7,6,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6657,884,2003,90,106,6,9,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6657,884,2004,106,110,9,5,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6657,884,2005,110,11,5,1,1,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,NA,NA,6657,884,2006,11,NA,1,NA,NA,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,8,NA,NA,6658,885,2000,12,13,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,8,NA,NA,6658,885,2001,13,22,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,8,NA,NA,6658,885,2002,22,18,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,8,NA,NA,6658,885,2003,18,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6659,886,2000,4,12,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6659,886,2001,12,18,1,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6659,886,2002,18,23,2,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6659,886,2003,23,14,2,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6659,886,2004,14,10,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,3,NA,NA,6659,886,2005,10,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6662,889,2001,12,10,1,3,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6662,889,2002,10,NA,3,NA,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6662,889,2003,NA,19,NA,1,NA,1,plant missing (60),NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6662,889,2004,19,16,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6662,889,2005,16,15,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6662,889,2006,15,8,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,1,NA,NA,6662,889,2007,8,NA,1,NA,NA,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,4,NA,NA,6663,890,2000,6,7,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,4,NA,NA,6663,890,2001,7,9,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,4,NA,NA,6663,890,2002,9,NA,1,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2001,16,47,2,4,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2002,47,51,4,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2003,51,57,4,4,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2004,57,90,4,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2005,90,90,2,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2006,90,7,2,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2007,7,28,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2008,28,34,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,3,4.2,4.2,6664,891,2009,34,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,E,9,NA,NA,6665,892,2002,13,16,1,2,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,E,9,NA,NA,6665,892,2003,16,NA,2,NA,0,0,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2000,5,10,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2001,10,12,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2002,12,11,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2003,11,13,1,2,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2004,13,13,2,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2005,13,10,1,3,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2006,10,15,3,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2007,15,15,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2008,15,8,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,D,3,2.2,7.1,6666,893,2009,8,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2001,9,11,1,1,0,1,sdlg (1),initial.tag.yr
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2002,11,14,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2003,14,14,1,5,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2004,14,16,5,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2005,16,15,1,1,0,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2006,15,13,1,1,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2007,13,17,1,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2008,17,20,2,2,NA,1,NA,NA
Esteio-Colosso,1301,Florestal-CF,CF,A,10,9.4,8.8,6667,894,2009,20,NA,2,NA,NA,NA,NA,NA
